7.152557373046875e-07	-29.607477917676743
0.12765121459960938	-24.235382740724727
0.22778701782226562	-19.741720816514857
0.3287622928619385	-15.010512217491051
0.4297523498535156	-10.125559655530067
0.5307438373565674	-5.137480705494095
0.6310839653015137	-0.12971216465249372
0.7312829494476318	4.872515569192953
0.8317961692810059	9.841362920403812
0.932715654373169	14.730275818787478
1.0337541103363037	19.474544186544332
1.1338615417480469	23.979488267217004
1.2347853183746338	28.277911070633188
1.335728406906128	32.28942064832021
1.436274528503418	35.95811056078498
1.5369279384613037	39.267244941543865
1.6378512382507324	42.18598776354406
1.738736629486084	44.67458024571628
1.8420658111572266	46.75229998003503
1.9425327777862549	48.29453482148519
2.043611526489258	49.35451884657558
2.1446449756622314	49.91055723444552
2.2456490993499756	49.95761157952611
2.3465609550476074	49.49612129810516
2.4468464851379395	48.53855121982746
2.547839879989624	47.08129937929474
2.648897647857666	45.1428908585499
2.7498183250427246	42.747413647958005
2.850085735321045	39.93654379663558
2.9506261348724365	36.71510667491499
3.0509634017944336	33.131221004278466
3.1515297889709473	29.203580558983216
3.2524540424346924	24.965936563376424
3.352883815765381	20.497389682723284
3.453571319580078	15.808685981789491
3.5545012950897217	10.948854515416738
3.655228614807129	5.987459143566552
3.7553904056549072	0.9939455762977134
3.855581760406494	-4.011277084008441
3.955970525741577	-8.986023308393962
4.0568647384643555	-13.894343426315956
4.157832622528076	-18.665178582234663
4.257935523986816	-23.20730703015853
4.358980655670166	-27.552760989268855
4.4594457149505615	-31.601929398572686
4.560431957244873	-35.347116527183886
4.660838603973389	-38.71375044939666
4.761004209518433	-41.68387843706935
4.861842393875122	-44.25081105147148
4.9621500968933105	-45
5.062960624694824	-45
5.163159370422363	-45
5.26377272605896	-45
5.3648316860198975	-45
5.465904712677002	-45
5.566170692443848	-45
5.6667704582214355	-45
5.767153978347778	-45
5.867788791656494	-43.348182675805745
5.968710422515869	-40.61704588530899
6.06916880607605	-37.48791896305695
6.169764757156372	-33.97570699403777
6.270248889923096	-30.12439518751007
6.370905637741089	-25.96202132963736
6.471376657485962	-21.54498210081411
6.5716636180877686	-16.91935177850029
6.672183036804199	-12.112467154040417
6.7729387283325195	-7.171609767557241
6.87352180480957	-2.166538284599189
6.974166393280029	2.863504572096816
7.075093030929565	7.876408775541383
7.175584077835083	12.792033811388738
7.276167392730713	17.581043017754425
7.376432418823242	22.176796100535906
7.476973533630371	26.563899575948046
